date,country,adm1_name,adm2_name,mkt_name,commodity,currency,price_bdt,source
2021-01-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,325.4,Synthetic (Realistic Bangladesh Data)
2021-02-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,320.74,Synthetic (Realistic Bangladesh Data)
2021-03-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,300.92,Synthetic (Realistic Bangladesh Data)
2021-04-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,303.23,Synthetic (Realistic Bangladesh Data)
2021-05-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,308.78,Synthetic (Realistic Bangladesh Data)
2021-06-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,314.03,Synthetic (Realistic Bangladesh Data)
2021-07-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,340.36,Synthetic (Realistic Bangladesh Data)
2021-08-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,358.3,Synthetic (Realistic Bangladesh Data)
2021-09-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,315.87,Synthetic (Realistic Bangladesh Data)
2021-10-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,313.37,Synthetic (Realistic Bangladesh Data)
2021-11-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,289.85,Synthetic (Realistic Bangladesh Data)
2021-12-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,319.9,Synthetic (Realistic Bangladesh Data)
2022-01-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,343.08,Synthetic (Realistic Bangladesh Data)
2022-02-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,337.8,Synthetic (Realistic Bangladesh Data)
2022-03-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,322.23,Synthetic (Realistic Bangladesh Data)
2022-04-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,311.62,Synthetic (Realistic Bangladesh Data)
2022-05-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,322.03,Synthetic (Realistic Bangladesh Data)
2022-06-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,339.52,Synthetic (Realistic Bangladesh Data)
2022-07-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,353.32,Synthetic (Realistic Bangladesh Data)
2022-08-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,366.35,Synthetic (Realistic Bangladesh Data)
2022-09-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,353.89,Synthetic (Realistic Bangladesh Data)
2022-10-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,318.25,Synthetic (Realistic Bangladesh Data)
2022-11-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,335.03,Synthetic (Realistic Bangladesh Data)
2022-12-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,320.81,Synthetic (Realistic Bangladesh Data)
2023-01-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,360.92,Synthetic (Realistic Bangladesh Data)
2023-02-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,351.62,Synthetic (Realistic Bangladesh Data)
2023-03-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,320.86,Synthetic (Realistic Bangladesh Data)
2023-04-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,346.75,Synthetic (Realistic Bangladesh Data)
2023-05-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,330.61,Synthetic (Realistic Bangladesh Data)
2023-06-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,345.25,Synthetic (Realistic Bangladesh Data)
2023-07-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,353.45,Synthetic (Realistic Bangladesh Data)
2023-08-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,395.32,Synthetic (Realistic Bangladesh Data)
2023-09-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,357.35,Synthetic (Realistic Bangladesh Data)
2023-10-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,349.96,Synthetic (Realistic Bangladesh Data)
2023-11-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,331.49,Synthetic (Realistic Bangladesh Data)
2023-12-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Chicken,BDT,368.62,Synthetic (Realistic Bangladesh Data)
2010-01-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,196.37,Synthetic (Realistic Bangladesh Data)
2010-02-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,201.31,Synthetic (Realistic Bangladesh Data)
2010-03-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,188.37,Synthetic (Realistic Bangladesh Data)
2010-04-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,194.57,Synthetic (Realistic Bangladesh Data)
2010-05-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,196.81,Synthetic (Realistic Bangladesh Data)
2010-06-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,196.98,Synthetic (Realistic Bangladesh Data)
2010-07-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,225.36,Synthetic (Realistic Bangladesh Data)
2010-08-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,221.57,Synthetic (Realistic Bangladesh Data)
2010-09-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,203.4,Synthetic (Realistic Bangladesh Data)
2010-10-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,192.45,Synthetic (Realistic Bangladesh Data)
2010-11-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,193.53,Synthetic (Realistic Bangladesh Data)
2010-12-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,207.43,Synthetic (Realistic Bangladesh Data)
2011-01-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,210.61,Synthetic (Realistic Bangladesh Data)
2011-02-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,211.12,Synthetic (Realistic Bangladesh Data)
2011-03-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,197.79,Synthetic (Realistic Bangladesh Data)
2011-04-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,192.25,Synthetic (Realistic Bangladesh Data)
2011-05-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,209.32,Synthetic (Realistic Bangladesh Data)
2011-06-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,213.27,Synthetic (Realistic Bangladesh Data)
2011-07-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,231.36,Synthetic (Realistic Bangladesh Data)
2011-08-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,219.89,Synthetic (Realistic Bangladesh Data)
2011-09-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,213.54,Synthetic (Realistic Bangladesh Data)
2011-10-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,218.59,Synthetic (Realistic Bangladesh Data)
2011-11-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,201.89,Synthetic (Realistic Bangladesh Data)
2011-12-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,221.02,Synthetic (Realistic Bangladesh Data)
2012-01-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,230.12,Synthetic (Realistic Bangladesh Data)
2012-02-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,230.82,Synthetic (Realistic Bangladesh Data)
2012-03-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,217.47,Synthetic (Realistic Bangladesh Data)
2012-04-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,214.55,Synthetic (Realistic Bangladesh Data)
2012-05-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,225,Synthetic (Realistic Bangladesh Data)
2012-06-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,223.15,Synthetic (Realistic Bangladesh Data)
2012-07-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,248.14,Synthetic (Realistic Bangladesh Data)
2012-08-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,251.65,Synthetic (Realistic Bangladesh Data)
2012-09-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,233.75,Synthetic (Realistic Bangladesh Data)
2012-10-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,213.72,Synthetic (Realistic Bangladesh Data)
2012-11-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,222.9,Synthetic (Realistic Bangladesh Data)
2012-12-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,219.15,Synthetic (Realistic Bangladesh Data)
2013-01-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,244.32,Synthetic (Realistic Bangladesh Data)
2013-02-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,232.29,Synthetic (Realistic Bangladesh Data)
2013-03-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,232.56,Synthetic (Realistic Bangladesh Data)
2013-04-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,219.55,Synthetic (Realistic Bangladesh Data)
2013-05-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,229.02,Synthetic (Realistic Bangladesh Data)
2013-06-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,232.81,Synthetic (Realistic Bangladesh Data)
2013-07-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,268.51,Synthetic (Realistic Bangladesh Data)
2013-08-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,256.6,Synthetic (Realistic Bangladesh Data)
2013-09-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,244.69,Synthetic (Realistic Bangladesh Data)
2013-10-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,235.04,Synthetic (Realistic Bangladesh Data)
2013-11-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,228.02,Synthetic (Realistic Bangladesh Data)
2013-12-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,238.85,Synthetic (Realistic Bangladesh Data)
2014-01-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,245.56,Synthetic (Realistic Bangladesh Data)
2014-02-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,257.42,Synthetic (Realistic Bangladesh Data)
2014-03-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,240.89,Synthetic (Realistic Bangladesh Data)
2014-04-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,227.13,Synthetic (Realistic Bangladesh Data)
2014-05-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,257.1,Synthetic (Realistic Bangladesh Data)
2014-06-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,260.13,Synthetic (Realistic Bangladesh Data)
2014-07-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,288.28,Synthetic (Realistic Bangladesh Data)
2014-08-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,280.6,Synthetic (Realistic Bangladesh Data)
2014-09-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,267.75,Synthetic (Realistic Bangladesh Data)
2014-10-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,237.69,Synthetic (Realistic Bangladesh Data)
2014-11-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,235.11,Synthetic (Realistic Bangladesh Data)
2014-12-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,251.51,Synthetic (Realistic Bangladesh Data)
2015-01-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,275.58,Synthetic (Realistic Bangladesh Data)
2015-02-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,268.45,Synthetic (Realistic Bangladesh Data)
2015-03-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,272.59,Synthetic (Realistic Bangladesh Data)
2015-04-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,259.11,Synthetic (Realistic Bangladesh Data)
2015-05-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,256.87,Synthetic (Realistic Bangladesh Data)
2015-06-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,267.24,Synthetic (Realistic Bangladesh Data)
2015-07-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,299.91,Synthetic (Realistic Bangladesh Data)
2015-08-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,303,Synthetic (Realistic Bangladesh Data)
2015-09-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,269.84,Synthetic (Realistic Bangladesh Data)
2015-10-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,261.11,Synthetic (Realistic Bangladesh Data)
2015-11-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,248.9,Synthetic (Realistic Bangladesh Data)
2015-12-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,268.38,Synthetic (Realistic Bangladesh Data)
2016-01-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,296.47,Synthetic (Realistic Bangladesh Data)
2016-02-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,284.82,Synthetic (Realistic Bangladesh Data)
2016-03-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,287.72,Synthetic (Realistic Bangladesh Data)
2016-04-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,266.82,Synthetic (Realistic Bangladesh Data)
2016-05-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,264.72,Synthetic (Realistic Bangladesh Data)
2016-06-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,273.08,Synthetic (Realistic Bangladesh Data)
2016-07-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,314.4,Synthetic (Realistic Bangladesh Data)
2016-08-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,303.73,Synthetic (Realistic Bangladesh Data)
2016-09-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,286.43,Synthetic (Realistic Bangladesh Data)
2016-10-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,279.57,Synthetic (Realistic Bangladesh Data)
2016-11-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,277.14,Synthetic (Realistic Bangladesh Data)
2016-12-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,284.02,Synthetic (Realistic Bangladesh Data)
2017-01-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,322.1,Synthetic (Realistic Bangladesh Data)
2017-02-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,303.33,Synthetic (Realistic Bangladesh Data)
2017-03-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,291.13,Synthetic (Realistic Bangladesh Data)
2017-04-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,291.22,Synthetic (Realistic Bangladesh Data)
2017-05-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,282.11,Synthetic (Realistic Bangladesh Data)
2017-06-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,299.26,Synthetic (Realistic Bangladesh Data)
2017-07-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,305.15,Synthetic (Realistic Bangladesh Data)
2017-08-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,325.65,Synthetic (Realistic Bangladesh Data)
2017-09-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,301.87,Synthetic (Realistic Bangladesh Data)
2017-10-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,297.66,Synthetic (Realistic Bangladesh Data)
2017-11-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,290.8,Synthetic (Realistic Bangladesh Data)
2017-12-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,305.57,Synthetic (Realistic Bangladesh Data)
2018-01-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,333.11,Synthetic (Realistic Bangladesh Data)
2018-02-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,342.93,Synthetic (Realistic Bangladesh Data)
2018-03-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,303.14,Synthetic (Realistic Bangladesh Data)
2018-04-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,308.29,Synthetic (Realistic Bangladesh Data)
2018-05-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,291.06,Synthetic (Realistic Bangladesh Data)
2018-06-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,332.91,Synthetic (Realistic Bangladesh Data)
2018-07-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,340.83,Synthetic (Realistic Bangladesh Data)
2018-08-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,341.23,Synthetic (Realistic Bangladesh Data)
2018-09-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,351.89,Synthetic (Realistic Bangladesh Data)
2018-10-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,310.4,Synthetic (Realistic Bangladesh Data)
2018-11-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,309.28,Synthetic (Realistic Bangladesh Data)
2018-12-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,328.42,Synthetic (Realistic Bangladesh Data)
2019-01-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,345.78,Synthetic (Realistic Bangladesh Data)
2019-02-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,346.65,Synthetic (Realistic Bangladesh Data)
2019-03-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,322.43,Synthetic (Realistic Bangladesh Data)
2019-04-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,298.22,Synthetic (Realistic Bangladesh Data)
2019-05-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,316.68,Synthetic (Realistic Bangladesh Data)
2019-06-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,318.21,Synthetic (Realistic Bangladesh Data)
2019-07-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,359.55,Synthetic (Realistic Bangladesh Data)
2019-08-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,371.66,Synthetic (Realistic Bangladesh Data)
2019-09-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,355.86,Synthetic (Realistic Bangladesh Data)
2019-10-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,316.82,Synthetic (Realistic Bangladesh Data)
2019-11-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,332.23,Synthetic (Realistic Bangladesh Data)
2019-12-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,335.89,Synthetic (Realistic Bangladesh Data)
2020-01-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,355.35,Synthetic (Realistic Bangladesh Data)
2020-02-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,360.27,Synthetic (Realistic Bangladesh Data)
2020-03-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,356.04,Synthetic (Realistic Bangladesh Data)
2020-04-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,345.3,Synthetic (Realistic Bangladesh Data)
2020-05-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,349.28,Synthetic (Realistic Bangladesh Data)
2020-06-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,342.47,Synthetic (Realistic Bangladesh Data)
2020-07-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,404.94,Synthetic (Realistic Bangladesh Data)
2020-08-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,405.29,Synthetic (Realistic Bangladesh Data)
2020-09-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,370.37,Synthetic (Realistic Bangladesh Data)
2020-10-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,359.6,Synthetic (Realistic Bangladesh Data)
2020-11-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,323.96,Synthetic (Realistic Bangladesh Data)
2020-12-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,361.5,Synthetic (Realistic Bangladesh Data)
2021-01-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,413.26,Synthetic (Realistic Bangladesh Data)
2021-02-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,393.84,Synthetic (Realistic Bangladesh Data)
2021-03-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,385.22,Synthetic (Realistic Bangladesh Data)
2021-04-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,331.08,Synthetic (Realistic Bangladesh Data)
2021-05-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,364.06,Synthetic (Realistic Bangladesh Data)
2021-06-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,393.12,Synthetic (Realistic Bangladesh Data)
2021-07-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,401.86,Synthetic (Realistic Bangladesh Data)
2021-08-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,416.79,Synthetic (Realistic Bangladesh Data)
2021-09-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,397.98,Synthetic (Realistic Bangladesh Data)
2021-10-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,377.12,Synthetic (Realistic Bangladesh Data)
2021-11-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,360.36,Synthetic (Realistic Bangladesh Data)
2021-12-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,382.82,Synthetic (Realistic Bangladesh Data)
2022-01-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,414.52,Synthetic (Realistic Bangladesh Data)
2022-02-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,408.47,Synthetic (Realistic Bangladesh Data)
2022-03-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,392.46,Synthetic (Realistic Bangladesh Data)
2022-04-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,367.12,Synthetic (Realistic Bangladesh Data)
2022-05-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,381.9,Synthetic (Realistic Bangladesh Data)
2022-06-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,412.22,Synthetic (Realistic Bangladesh Data)
2022-07-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,424.22,Synthetic (Realistic Bangladesh Data)
2022-08-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,441,Synthetic (Realistic Bangladesh Data)
2022-09-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,456.09,Synthetic (Realistic Bangladesh Data)
2022-10-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,401.49,Synthetic (Realistic Bangladesh Data)
2022-11-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,365.91,Synthetic (Realistic Bangladesh Data)
2022-12-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,409.53,Synthetic (Realistic Bangladesh Data)
2023-01-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,454.4,Synthetic (Realistic Bangladesh Data)
2023-02-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,409.87,Synthetic (Realistic Bangladesh Data)
2023-03-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,414.66,Synthetic (Realistic Bangladesh Data)
2023-04-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,404.22,Synthetic (Realistic Bangladesh Data)
2023-05-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,438.62,Synthetic (Realistic Bangladesh Data)
2023-06-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,451.36,Synthetic (Realistic Bangladesh Data)
2023-07-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,437.18,Synthetic (Realistic Bangladesh Data)
2023-08-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,465.47,Synthetic (Realistic Bangladesh Data)
2023-09-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,445.2,Synthetic (Realistic Bangladesh Data)
2023-10-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,408.76,Synthetic (Realistic Bangladesh Data)
2023-11-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,413.5,Synthetic (Realistic Bangladesh Data)
2023-12-01,Bangladesh,Rangpur,Rangpur,Rangpur Central Market,Fish,BDT,433.98,Synthetic (Realistic Bangladesh Data)
